12	19116880	I love this scent! If you are not a fan of strong fragrances, then this is the perfume for you! The scent is soft but not too soft and the scent lasts almost the whole day. Mon Paris is so beautiful.	positif
13	15630522	Young Sexy Lovely by Yves Saint Laurent is a beautiful, vibrant smelling perfume. The name is very fitting for this scent. It has a deep vanilla, musk scent that makes it lean towards a night scent but it's still great for day as well too.	positif
14	22650823	I tried this YSL Manifesto perfume sample and like it. Scent started out as new baby doll but changed to powdery and light. It is a daytime spring scent for me. It is a feminine pretty fragrance but might not be for everyone the doll scent remains.	positif
15	17811034	The scent of the perfume smells so good. It's a very pleasing scent, not to much, you can wear this daily. It also does last for a few hours which is good. I always buy a back up of this scent. I would recommend!	positif
16	19564101	I brought this perfume for my partner after receiving a sample.. It smells amazing! He loves the scent. The scent stays for hours and you don't need too many sprays to get a good scent!	positif
17	10546132	Love this scent. Would love to try the oil. It would make my perfume last longer during the day. This is a very grown up scent. Not to sweet and a beautiful floral scent that is pleasure to smell all day. I would highly recommend and I have.	positif
18	11862142	Omg!!!! This is my favorite scent in the world! If you're a high end sexy lady looking for a scent to match, here you go lady! This is my go to scent! The hubby raves about how great I smell and he hates perfume... it's light, sexy, and attractive!!!	positif
19	14301046	THE BEST PERFUME SCENT OUT THERE! If you love sweet but strong fragrances, this one sold at Sephora is your best bet. I keep buying it over and over and have yet to find a sweeter scent that lasts as long as this one. I will continue to stock up on this scent until they stop making it!	positif
20	23891778	My all time favourite perfume scent, and favourite purfume brand. I swear by this perfume, and I have this particular scent also in the rollerball size. The price reflects on how amazing the scent is, and is also a reflection of the brand itself. You must must smell it for yourself!	positif
21	11249104	My favorite scent ever. I bought a sample box through shoppers drug mark and fell in love with this scent. It's so feminine and sweet smelling. You definitely only need one spray to last all day. I would recommend this perfume to anyone looking for a new scent.	positif
22	16672763	This is my FAVORITE scent ever, it is just awesome. To me it smells like there's some musk with hints of chocolate. Its a sexy scent and I wear it only on special occasions since its pricy. My boyfriend likes the scent also, so this perfume is definitely a keeper for me! :)	positif
23	11082575	My newest go to scent with a mix of sweet and deep. Smells like joy and the bottle is so cute to top it off! My favorite of the Modern Muse collection with the perfect fragrance mixture to mix with my natural body oils and scent. Such a perfect scent!	positif
24	15663317	Such a classic, great smelling fragrance! Estee Lauder is a very well known scent maker, and this wonderful scent is both fruity and yet masculine. Very sexy, and a good scent to wear all day long. To the office or after the gym. Pleasures is quite a pleasure to wear.	positif
25	10540348	This is a wonderful scent for all seasons. It is a soft , subtle and elegant scent. It is amazing and lasts. Anything #MissDior smells fabulous. This is a unique #dior scent that you can wear day and night. This is also available in 5 oz bottle. I highly recommend this fragrance!	positif
26	10951574	I absolutely love the smell of this perfume. It lasts all day and the bottle appearance is nice. I will recommend this to others. The scent is a strong but settle scent. It's an everyday scent. No need to improve this product. It's a great buy for a great price.	positif
27	10954279	I love this citrusy fresh scent. I wear this scent as well as my husband. It is light ,fresh, clean, lemony, bergamot scent. It smells like more of a summer fragrance. I purchased online at Sephora.	positif
28	18352757	This fragrance leaves you smelling absolutely heavenly. Unlike the most the scent sticks with you all day and sticks to you. Your scent fills up the room and has everyone searching for that beautiful scent. I named my dog Dior because I absolutely adore Christian Dior.	positif
29	10539207	"This used to be one of my favorite perfumes years ago. It was such a ""happy"" scent. I have not used it in years, but I still remember the unforgettable scent and would recommend it to anyone who was wanting to try it. It is not a scent that I have ever smelled in any other perfume. "	positif
30	20313662	This scent is nostalgic for many people. I first came across this scent in 1998 from a Macys free sample that came with purchase of some Clinique products. Since then, I have been using this scent. It is extremely unique smelling and not super powdery perfume smelling.	positif
31	11475887	Love this delightful scent. It really gets me happy every morning. The scent it's very cheerful and positive. The scent is lasting and it's nice to smell beautiful. I bought my perfume at Sears with Clinique. I recommend this perfume I'm sure you'll love it too.	positif
32	12362821	This is my favorite perfume ever! I consider it my signature scent. I wear it everyday! I remember the first time I smelled it I was in love and had to her it. It lasts for days. I would describe it as a woodsy like scent. The scent is perfect.	positif
33	16081344	I am very picky when it comes to perfume, and I love the Clinique Happy scent! It is not too strong, while still providing and nice light scent. It just smells happy!! This has been my signature scent since I was a little girl, and I plan to continue to wear it.	positif
34	7818124	I absolutely LOVE this perfume. The scent is intoxicating. My husband loves the scent on me. I won't use any other fragrance. The bottle is gorgeous. I'm planning on collecting the empty bottles. The scent lasts all day. It is literally perfect.	positif
35	23522428	Chance by Chanel smells young and fresh but also intoxicating and sexy. It’s a bit musky and such a unique scent. I love how I have never smelled any perfume similar to this scent. Great if you want to smell very different and have a signature scent	positif
36	19831853	I love this perfume, it has such a nice scent to it, like a floral sent. It has a long lasting scent also, which I love because most have not so long scents which is frustrating. This scent is light but strong, I would recommend this to anyone looking for a light floral smell.	positif
37	23516195	I absolutely love this scent, it's the best smelling Chanel I've ever worn. The spicy and floral scent lasted from morning till nightfall. I received so many compliments on this fragrance. I am forever a fan of this magnificent scent.	positif
38	7814621	This is by far my favorite scent! Every time I smell it on someone I automatically turn around and look. I also wear this scent myself, I prefer to use cologne over perfume. This is a clean, classic, anytime scent that definitely turn heads!	positif
39	7835983	This is one of my favourite perfumes, because it has a scent that reminds me of the ocean. It's great as a daytime or evening scent, and the base scent lasts throughout the day. Dolce and Gabbana's light blue smells a lot like this, but in the end, aqua di gioa is better in my opinion	positif
40	13672489	I love this perfume, very fresh scent, I like to wear going out for a nice dinner. My husband loves the scent as well. At first it has a strong scent but wears very nicely. I find the longer I wear it, the better it smells.	positif
41	15697553	This is my by far my favourite scent to wear! I don't like a lot of body mist or perfumes that are too strong in scent or smell way to sweet and this doesn't over do it at all it's just the perfect scent	positif
42	6618668	This soap is definitely great for moisturizing your hands. I have been using Dove for as long as I can remember and this is one of their top products. I love the scent as it smells like perfume. However, the scent isn't too strong and thus perfect for anyone with scent sensitivity.	positif
43	6622074	Makes me feel like a newborn baby. Soft and silky skin with just a hint of lovely fragrance. My husband loves the scent and I think it smells wonderful. Its a long lasting scent and a long lasting clean scent. I feel fresh for hours when I use it.	positif
44	13984797	This is so far one of the most moisturizing body wash I've used. It has a very strong scent during using. It doesn't have that strong of a scent after using but it does leave you a great scent that others can smell when they get near you which can replace your perfume and frangrance.	positif
45	15931716	I USE THIS BAR DAILY! I LOVE HOW CLEAN I FEEL AFTER EVERY USE. It has a nice light scent. Not that heavy perfume scent. It is so nice . I can smell this light scent. I buy it at Walmart Supercenter in Idaho. I would definitely buy this all of the time!.	positif
46	14851392	My boyfriend loves this product and all other fragrances. He always smells so good! It has a very long lasting scent that we both love. Great scent if you haven't tried it. We continuously try a new scent each time.	positif
47	16774282	I really enjoy the scent of this lovely perfume. It's not too sweet, and not too musky. Has a very deep scent that is subtle and very feminine. I get compliments every time I wear this fragrance. I only wish the scent lasted longer throughout the day.	positif
48	19117991	I absolutely love this perfume. I received this as a gift from my boyfriend and it smells absolutely amazing. The scent is long-lasting, elegant and just the right scent for every day wear. I am extremely pleased with this scent. Every women should own this perfume!!	positif
49	24668694	Love this scent! While perfumes smell different on everyone, on me this scent was delicate, fresh, airy with what felt was a warm, underlying scent of a coconut. I’m not sure what the staying power is since I used a sample but I bought the roller ball to test it further.	positif
50	23038273	favorite scent I am in LOVE with this perfume. Every time I wear it, I am reminded of drinking jasmine green tea boba! It's such a fresh, happy scent. The sweeter notes of the scent come out later in the day and it just smells better as the day goes on.	positif
51	7840916	I am very picky when it comes perfume since my nose is very sensitive to a lot of smell. This scent doesn't irritate my nose nor does it have a very strong floral scent. This is my absolute go to perfume. Highly recommend it to those who do not like too perfumy or musky scent.	positif
52	7841419	This is a gorgeous everyday scent. That extra pick me up with a spritz of luxury. The bottle is gorgeous, the scent is long lasting and floral sweet scent. It smells different on everyone but I really love how long lasting this is. I never have to re spray my perfume	positif
53	7841427	Really love this perfume smell like a sweet floral scent really my favorite scent of all really nothing compares to scent at all really pricey but it good bottle love and worth it but I got this as a sample nothing to improve of this	positif
54	16080125	This is my new favorite scent. I love fruity, sweet, floral scents. The base notes include vanilla and raspberry and a slight musk scent. Nothing over powering, lasts all day. The rollerball smells slightly different from the perfume, in my opinion, but still a great scent!	positif
55	18840722	Has a very sweet smell to it, although I am unable to wear this scent at work it is a great scent to wear out either at a party or to a social event. Would love to own a full sized bottle and possibly share it with friends on how much I like the scent of the perfume!!	positif
56	18842195	I received this perfume complimentary and I love it! The scent has a great presence but does not bug my allergies. It is a beautiful scent and it is long lasting whether you are running around at work or tearing up the dance floor. People will definitely stop and ask what scent you are wearing cause it smells so good.	positif
57	17875840	Ultimate fave juicy perfume! I always wear it on a special occasion it makes me feel like a million bucks! So many great memories when I smell this perfect scent! sweet but at the same time a little bit of a musk scent hard to describe such an amazing scent!	positif
58	15428442	I really like this scent. it has a sweet but spicy smell giving it a free spirited but confident and glamorous appeal. it says the scent it's pink passion fruit and sparkling jasmine. not only does it smell fabulous but the scent lasts throughout the day. great fragrance for the summer. definitely recommend this.	positif
59	19117722	Love this scent!! Had a very feminine and sweet smell. I could see all ages purchasing this perfume. This is more of a classy scent, rather than an everyday scent, like a Victoria Secret perfume for example	positif
60	17080610	It is definitely one of my fav from the first I smell this fragrance, it is long lasting and has an incredible scent. This fragrance has an unique scent which makes it unmistakable. I keep buying this parfum because I simply in love with this scent.	positif
61	10557581	This is one of my favorite perfumes!! I can't be without it. It's like my signature scent. It's a sophisticated and chic scent. I find that the scent lingers all day so the longevity is great. I love the bottle, it's so pretty! You have to smell this for yourself!!	positif
62	18308250	I love the scent of this perfume but it doesn't last all day. I'd prefer a intense scent. I bought it at Macy's. It smells good but I wouldn't recommend it again. I would like the scent to last longer.	positif
63	16839334	This perfume has a very luxurious scent which I absolutely love. It comes on a bit heavy initially but after a bit it's a lighter scent. Personally, I like the initial strength smell so would prefer if it stayed like that, but most people tend to prefer a more subtle scent.	positif
64	10820220	This is a beautifully light, aquatic scent. To me it smells like a nice beach day, but the scent isn't long wear. Other notes include fruit, and sweet florals. It's a great scent for people who don't like perfume. I'd also recommend this for younger teens.	positif
65	10847844	I love this scent, and to top off the smell on myself, it had a completely different scent on my husband. But this fragrance is definitely unisex friendly. I love how unique the scent is, and it smells so clean and not at all over powering. I would buy again and again!	positif
66	12427357	My mom uses this scent all the time, her signature fragrance if I my day so myself. It's not so much a fresh scent as it is a very maturing perfume. Nonetheless, the scent is very sophisticated and has a very ctedible lasting power throughout the day.	positif
67	18751516	Philosophy Snow Angel is a lovely, crisp scent. The body wash lathers really nicely and leaves skin with a soft scent. The body cream is also nice and light, it absorbs quickly and leaves delicate fragrance on the skin. A great winter scent! Smells like clean snow and light floral.	positif
68	17273927	This is not my Spring, Summer go to scent but it is very feminine, soft and such a clean smell. Amazing Graze is not an intrusive scent. I always get comments when I wear a Philosophy Perfume. This is a scent I would buy as a birthday gift. It could not offend.	positif
69	6089890	I loved this perfume by Kat Von D!!! It smelled so amazing and very sweet. It was a very subtle scent that wasn't over powering. This scent is perfect for everyday and the scent lasts for hours. I got this product for free from Influenster for testing purposes	positif
70	6179822	I'm loving the saint scent perfume by kat von d. Not just because I love fruity but sweet smells, it's because the scent last a full 24 hrs. Sinner scent is good as well, for more of an evening social event. That leaves the guest wanting to get your attention.	positif
71	6183809	I love the smell, it's not strong. A combination of both floral and vanilla scent. It also stays on all day the scent doesn't fade at all. I've received compliment on this scent of perfume. I received this product as a free sample for review purposes.	positif
72	6076822	good value. I received this product as a free sample for review purposes. I love both fragrances but the sinner scent is my favorite. Sinner is also a floral fruity scent with a hint of spice. The scent is definitely more stronger and you could still smell a hint of it the next day.	positif
73	10550738	The perfect night or date perfume. It's such a woodsy but sweet scent. I would recommend this to anyone looking to smell like a beginning Saturday night. PerfectScent for date night or clubbing with your friends. The scent isn't too strong but just enough.	positif
74	18074740	I received a sample of this perfume in my August Sephora Play! box. I really enjoyed the Saint scent over the Sinner scent. I would purchase this fragrance and I really enjoyed the light scent and lasting power. Kat did a great job formulating these unique scents.	positif
75	12987888	LaVanila Vanilla Grapefruit is the best scent! It is all natural, feminine, and the scent is a comforting one, a beautiful all day sensory experience for yourself. I get compliments every time I wear it. I highly recommend you try this scent if you are not a fan of traditional chemical smelling 'perfume'.	positif
76	10561470	I love this fragrance. This clean icy scent really has a fresh take. Not too pricey. Very nice scent for someone who likes a clean, herbal, not too dark or heavy scent. My guy smells great in it and I'd recommend it as a gift.	positif
77	18753305	SUPERB fragrance, stronger than the regular Very Irresistible at a concentrated level and lasts like perfume strength. Love it! Fresh scent to wear all year round. Highly recommend it.Seductive yet intriguing... lovely for a lady thatdoes not want an ordinary scent. A signature scent for sure. Enjoy	positif
78	23730454	This perfume smells absolutely wonderful, I love that it smells sweet with a slight hint of musky. I love the Nude version of this scent because the scent is a bit lighter. It’s very feminine and sexy, my favorite new scent!	positif
79	25866947	Beautiful light scent that smells exactly like peony- a real scent that does not seem artificial and works well as a layered scent. Quite light so not long lasting but keep in mind that it isn't perfume.	positif
80	7821086	This has to be one of the greatest perfumes! It's scent is so smooth yet people notice the scent as soon as you approach them. It was a Christmas gift to myself and the smell is durable! I would highly recommend this scent !!	positif
81	7821261	All time favorite scent! Love that it's not one of those perfumes that the scent is strong and pitchy causing a headache throughout the day. It's a very subtle yet pleasant soft scent. Smells amazing! Love it!!	positif
82	7821949	Marc Jacobs Daisy is a perfume that I buy over and over. It has a soft floral scent that is amazing. The scent lasts all day and I get compliments on how good It smells. I would totally recommend Marc Jacobs Daisy to anybody that wants that clean, fresh floral scent.	positif
83	10537978	"Marc Jacobs is a great brand. I got this scent as a gift and was skeptical about it. To me it is the best ""night time"" scent from MJ and is stronger than other perfumes by him! I love the smell and this scent is long lasting"	positif
84	10545494	I bought this scent for my mothers birthday. She really enjoyed the sweet smell of the perfume. It wasn't a heavy scent. It was light and feminine. It could be worn on a daily basis for an everyday fresh scent. She got compliments on it everyday and loved the packaging	positif
85	10551598	This is one of my absolute favorite perfumes. It's a strong, woody scent that smells very dark and sexy to me. Definitely more of a mature scent. It's very long lasting on me and the perfect night time scent.	positif
86	14308315	"Oh my god this is my absolute favorite perfume of all time. It is a floral scent. I would classify it as a spring scent, but I could wear it everyday. It is a sweet scent that is not sugary. It is more floral refreshing. It just makes you want to say ""ahhh"" after smelling it."	positif
87	15713105	This is my first perfume i used and i really REALLY love with the scent. For those who doesn't like strong scent will love this one. No perfume can replace this perfume. I just hope that Anna Sui will make another light scent but smell so good.	positif
88	10847676	Love the flower-beachy scent of this perfume. It smells like independent women. The bottle looks nice and been using this scent for two years. I just love it! My brother gave it to me as a gift, but he bought it at Sears. I recommend this scent if you consider yourself unique.	positif
89	11271911	This scent is one of my favorites. The floral scent does not over power me and is able to be fun, without smelling like a young girl's perfume. I purchased mine at Sephora. I do wish the scent would last longer.	positif
90	19687041	Neroli done right Smells clean and fresh, without being overly soapy. Italian Rivera is a perfect depiction of this scent. Beautiful Neroli and light citrus. Slight lavender scent adds a touch of freshness. Definitely a unisex scent. Perfect fragrance for casual days. Smells expensive and rich.	positif
91	24307203	This scent is very light and fresh. It’s a perfect scent for every day use as well as to go out in the evening. It’s not over powering which is wonderful. It kind of smells citrusy and sweet. It also has a hint of a floral scent. I really love this perfume.	positif
92	24675250	I really liked this perfume! It has a spicy yet floral scent which is quite unique. It smells nice on my skin and also on my clothes as a residual scent. I would say this is the perfect scent for a night out on the town or a warm summer night.	positif
93	7831580	"I love the new scent ""a thousand wishes"". My husbands got me the facial scrub, perfume and shower gell for Christmas. The scent lasts for hours and everyone compliments the smell. My new favorite scent."	positif
94	11270744	The most amazing bubbly peach scent that I have ever smelled. My boyfriend and I keep this scent stocked in the fragrance, body wash, hand soaps, sanitizer and 3 wick candles. Perfect all year scent!	positif
95	15672318	This is one of my favorite Bath & Body Works fragrances. It's a really fruity scent that I wear throughout the year but mostly during the springtime. It's a really clean and fresh scent. It smells like apples and pears. It's a really refreshing scent that is easy to wear.	positif
96	20344763	I love the smell of this Fragrance Mist its not too over powerful and it gets the job done. I do wish the scent lasted a little longer but there is enough in the bottle to carry me through a few months. I would recommend this scent to others who like a little fruit/fresh scent!	positif
97	16274139	This smells divine. I love restocking on this scent during the winter because it has a warm woodsy scent. The scent lasts for a while so it might interfere with your perfume(if you wear any). I always pick up a years supply during one of their many sales.	positif
98	16274253	I love this body wash. I use the entire set with body wash lotion and spray. I love the scent and it reminds me slightly of a musk scent. The scent, using the combo, lasts all day and makes me feel confident that I smell good without the heavy perfume smell.	positif
99	19793848	This scent is a warm inviting scent. Makes me feel luxurious and when paired with the body Cream the scent lasts all day. I work in a place where it gets warm and when my body prespires all I smell is the lovely fragrance of Cashmere glow!	positif
100	17208738	Smells Wonderful!<br />The scent is absolutely wonderful! Soft, but the scent stays all day long! I ALWAYS get compliments on the scent from both men and women. This is the only perfume I wear now!	positif
101	16797383	This is my favorite scent out of all the Dolce & Gabbana fragrances. I like that it isn’t your typical floral scent. It has its own unique scent that is like my grandmas perfume but modern.	positif
102	4835814	Finally! A scent that's not too sweet, floral, or girly. This scent is a moderate combo of all the things we know and love about MJ fragrances, but it's truly a classy airy scent. IM OBSESSED!! Perfect for people of all ages. Marc Jacob slayyys the perfume game again!	positif
103	19636015	Very refreshing! This perfume smells very refreshing and clean. I typically prefer a more musky scent, but this scent changes all of that. The scent lasts pretty long throughout the work day. A great addition to this is the gorgeous bottle. It’s so different and very eye appealing.	positif
104	19998705	I love floral smells and have been in love with this daisy scent! It's a soft scent that last all day . The price point is not as pricey as some perfumes and is definitely worth it !! I think that anyone who likes a floral scent would love this perfume!	positif
105	16347773	I love this scent reminds me of a warm summer day, scent is clean and fresh, smell lingers all day, would not recommend to wear to an outdoor event because it will attract bugs with its sweet scent, but I love this perfume.	positif
106	15299400	The fragrance is great, scent stays on you for long time. How ever i feel this is more of a scent used by over 30's. has a strong woody scent. Overall good packaging and smell [This review was collected as part of a promotion.]	positif
107	17925443	I like this perfume. My absolute favorite perfume is Guess Gold, but it has sadly been discontinued. I tried this scent in hopes of finding a similar scent, and although it smells nothing like guess gold, i still love it. Its got a deep, warm scent.	positif
108	11632235	I have this perfume mist in the same scent but mine has a different design on it but I love this product I have it in the lotion as well it smells amazing it's my go to summer scent I have gone through so many bottles of this scent alone not to mention the other scents	positif
109	14304736	I love this fragrance. its a classic scent, not too sweet and not too floral. I feel that people from all age groups could wear this scent and it should be fine. Its a good in between scent and smells a little sweet with some clean in there. The mists last a decent amount of time too!	positif
110	14304786	Best scent hands down for me at bath and body works. The smell is sweet and femine. I have never smelled a scent like this mist and its also long lasting for a mist. This scent comes with lotion, body scrub, and perfume. Remember this is a mist so it isn't too strong.	positif
111	16319502	I love the scent of Midnight 2-n-1 from Bath&Body Works. It smell like the perfect match to Dior Sauvage EDT. The bergamot and pepper scent really make the fragrances. It has that unique scent that a person cant figure out. If you like Dior Sauvage you will definitely like Midnight.	positif
112	16565938	I love this scent it's so refreshing! I always get my hand soap in this scent and same with the hand sanitizer . Whenever I use this scent people compliment the smell. It's not overly strong like perfume but it does leave you smelling nice! Affordable and makes a good gift!	positif
113	16634859	This is my FAVORITE summer time scent! I love bath and body works and when they came out with this OAHU scent I bought everything! Perfume, lotion, body spray, shower gels. Anything in this scent smells amazing ma so would recommend it for sure!!	positif
114	17523626	The scent is my favorite Bath and Body works scent. I've been buying products in this scent for years. It's a perfume smell but not over powering. The lotion is moisterizing but doesn't leave your skin feeling greasy.	positif
115	17889025	This perfume smells great! It is a fresh and clean scent, and does not wear off quickly. The scent is so refreshing, and it makes me feel like I should be off on a yacht in the Mediterranean. A very luxurious, yet also wearable scent.	positif
116	17843220	This fragrance has a very clean scent which I love! I love the vanilla notes and have purchased this scent several times and every time it’s been at Sephora. The One’s scent last all day keeping you smelling fresh.	positif
117	25331385	"My . 1 of all time This is an awesome deal on my very favorite fragrance! You're essentially paying $20 for a 1oz bottle (typically $70). You can travel with the 1oz easily, keep it for yourself or gift it. I use the 1oz to refill my Mon Paris atomizer :) It's sweet (strawberry) scent without being flowery or rosy. It's sugary without smelling like brown sugar or a dessert. The citrusy notes are strong enough to cut through the sweetness of strawberry. It makes me think of fruit salad covered in whip cream with an ice cold strawberry mimosa on the side. It's not a childish scent but not a ""mature"" scent either. It's certainly youthful but the citrus helps to keep it in firmly in the sexy, grown up category. There's also no musk or rose or powder happening here. It's fresh and sweet and bright and it lasts for hours if you get an EDP. Honestly, this is my favorite perfume of all time. I've tried a million on my quest. This is my holy grail, I've finished my first bottle and I'm back to buy this gift set. It's suitable for all seasons!! It's warm and sexy enough for winter, it's bright and citrusy enough for summer. For reference as to whether we have similar tastes: I like sexy, sweet, smoky fragrances that include things like strawberries, amber, vanilla, citrus, jasmine, chocolate, smoke. I strongly dislike rose, powder, green, ""fresh"", soapy and clean or oceanic fragrances. My all time faves: YSL Mon Paris, Tom Ford Noir Pour Femme, Versace Eros, Lalique Amethyst, Replica Fireplace, Elizabeth and James Bourbon. If you like similar fragrances to these, you might like Mon Paris! If you have smelled Black Opium and its too sugary for you, you might like Mon Paris. If you sorta like Flowerbomb but it's too flowery and turns powdery on your skin, you might like Mon Paris. Hope you love it!!"	positif
118	17799118	"I was on the hunt for a simple multi use soap that would simplify my routine and leave my skin comfortable, because while I enjoy my usual multi product regimen- somedays I just ain’t got time for that.<br style=""color: rgb(0, 47, 54); font-family: &quot;Amazon Ember&quot;, Arial, sans-serif; font-size: 15px; background-color: rgb(255, 255, 255);"">The dove pink bar far exceeds my expectations. Creamy lather, soft skin that isn’t tight feeling after. The scent is pretty, though I think it’s just broaching the side of too sweet and cloying, but happily it doesn’t cross the line. The scent itself reminds me of a clean rose water. But after rinsing I don’t smell of it, which is good for me, I don’t have to worry about it affecting any perfumes I wear or when I go without fragrances irritating anyone who is scent sensitive.<br style=""color: rgb(0, 47, 54); font-family: &quot;Amazon Ember&quot;, Arial, sans-serif; font-size: 15px; background-color: rgb(255, 255, 255);"">My face feels great and is completely makeup free after washing. My hands are less dry feeling as well.<br style=""color: rgb(0, 47, 54); font-family: &quot;Amazon Ember&quot;, Arial, sans-serif; font-size: 15px; background-color: rgb(255, 255, 255);"">It’s classic for a reason, and both performance and price make it a great value. Im happy to highly recommend it!"	positif
119	5420070	This is a beautiful fragrance that I have fallen in love with. For me this smells so good! First off I love white florals Jasmine being my favorite, second I love rose especially Bulgarian rose. I like it because it's not too sweet. I also love woody notes in perfumes. Lastly my favorite scent is musk, I look for it in a lot of the scents I wear. So when I saw this on Fragrantica I decided to try it. So I took a risk and bought the 1.6 ounce bottle and turns out that I could wear this all the time I just adore it. It's up there in price but there are discounted sites so I found mine for a reasonable price.Musky floral scents are what I like and prefer to wear. So this is a great scent for me because it checks all the boxes of what I like in a fragrance. Here are the notes per Fragranatica:Top: Orange blossom, Jasmine, Bulgarian roseMiddle: MuskBase: Coumarin, vetiver, white and black cedar, patchouli These notes to me make a perfume that I just love and I really like how most of Narciso's Rodriguez's perfumes use musk. That's what led me to this line. I also own For Her edp and like that too. But this is just love! I love how it settles into this lovely skin scent and it lasts on me for hours but the sillage is normal you'll leave a trail but it's nothing super strong or offensive for me it's a sexy flowery musk in all of its glory. If you like musk and white florals I'd say it's a safe blind buy but I do say try it before you buy it if you're paying full retail. Also I love the skin colored bottle. I love how chunky it is lol. I find it quite groovy. ;) As a musk lover I could see other musk lovers enjoying this. It's a beautiful one if you ask me. I will repurchase this. Recommended.	positif
120	22749927	I am a huge lover of perfume in general but my usual choices would be lighter, almost fruity fragrances. I was excited to try something new. My package arrived and as I opened the box I was impressed with the deep burgundy coloured packaging and bottle, although it’s simply shaped it’s very classy. My initial couple of squirts didn’t impress me, I sprayed my wrists (2 squirts) but was overpowered with the depth to the scent. It was strong! A couple of hours later it was still as strong and I was starting to get a headache, I was tempted to wash it off but resisted. I didn’t try it again for another couple of days because I was a little put off. The next time I was a little more thrifty with my squirts, I sprayed this skin underneath my shirt, just one spray and went about my day. I was aware I was wearing it and as I kept catching a waft I was liking the depth more and more. By the end of the day I could still smell a faint lingering tinge of scent. It felt like it had settled into my skin and I ‘clicked’ with the scent like a jigsaw with all the right pieces. This is what I would call a wintery fragrance - I wouldn’t wear this in the spring/summer but with scarfs, tights, boots and coats this feel right. I have worn this most days since then and it’s become less of a ‘trial’ and more of a go to favourite. This isn’t a perfume I would have tried in store or chosen for myself but it has widened my scope for my future our purchases and I would definitely buy again when my bottle runs out. [This review was collected as part of a promotion.]	positif
121	10819586	"I have fallen in love with this scent! I was on the hunt for something crisp and clean, since most of my perfumes are warm and musky, and this was the gold that I found. I was originally interested in Acqua di Gio by Giorgio Armani, and although that is a great scent, I thought it was kinda heavy. The Giorgio Armani scent reminded me of Marc Jacob's Honey fragrance. I was in the mood for something much lighter, so I sprayed Light Blue onto the wrist that I didnt test Acqua di Gio on. I strongly suggest wearing a perfume for a day before you decide to purchase it because the oils in perfumes sit differently on different bodies and will smell different on any person. Throughout the day, I would smell both wrists and ask for people's opinions on which they thought smelled better. Light Blue was the winner in my book based on how I liked it and also on what my friends thought. Acqua di Gio was like the older, more mature sister of Light Blue. Light Blue smelled like fresh laundry and a crisp summer day, very light and clean. Acqua di Gio was heavier and much stronger, still clean-smelling, but when I smelled the wrist it was on I couldn't take more than one whiff without being like ""Wooo!"" Both are beautiful scents, but if you're looking for a very flirtatious and free perfume, I think Light Blue is the way to go. It wore very nicely and even after a few hours, I could still smell it. Acqua di Gio you could definitely smell, like A LOT. That was too much for me. I would check them out and grab a sample at Sephora to test for yourself!"	positif
